13156, Spécialité/Emploi 
13157, Implantation géographique 
13158, Société 
13159,"Vous êtes curieux des nouvelles technologies, vous souhaitez contribuer à des projets innovants pour nos clients"
13160,projets innovants
13161,Vous voulez travailler au contact de problèmes réels sur des missions à  forts enjeux avec des résultats concrets et un impact visible sur les processus de vos clients
13162,missions à 
13163,forts enjeux
13164,"Vous avez envie de découvrir des secteurs d’activité variés (aérien et aéroportuaire, agroalimentaire, distribution, hôtellerie de plein air, industrie, oil&gaz…)"
13165,secteurs d’activité variés
13166,Vous recherchez un poste où vous pourrez mettre à profit vos compétences en mathématiques appliquées
13167,mathématiques appliquées
13168,"De solides connaissances en mathématiques appliquées, modélisation statistique et analyse de données. Les techniques de prévisions et d’apprentissage n’ont aucun secret pour vous."
13169,"mathématiques appliquées, modélisation statistique et analyse de données. Les techniques de prévisions et d’apprentissage n’ont aucun secret pour vous."
13170,"Langages : la maîtrise d’un langage de programmation (R, python ou C++, Java), ainsi que la capacité à appréhender rapidement le fonctionnement d’autres langages et outils"
13171,Langages 
13172,10/3/20 13:57
13173,SB/CPDATA/DDIP
13174,Les Missions Que Nous Souhaitons Vous Confier
13175,PROFIL 
13176,DESCRIPTIF 
13177,DESCRIPTIF
13178,KEY TASKS AND RESPONSIBILITIES
13179,"KNOWLEDGE, SKILLS. ABILITIES AND OTHER"
13180,EDUCATION AND EXPERIENCE REQUIREMENTS
13181,LOCATION: Europe
13182, Missions 
13183,Liaisons fonctionnelles et hiérarchiques
13184, Collaborations internes : 
13185, Collaborations externes à la direction :
13186,Fonctions Principales
13187,Connaissances Générales Et Spécialisées
13188,Aptitudes
13189,Compétences Relationnelles
13190," En tant que Webanalyst, vous participerez à l'amélioration des stratégies d'acquisition et à l’optimisation de la conversion des sites tourisme du groupe ; fondée sur l’analyse de la performance des canaux marketing, de la performance des parcours, et vos recommandations orientées business. "
13191," Garant du reporting e-commerce :  Définir les KPI et PI les plus pertinents par canaux et dans une approche multi-canale, pour optimiser la performance des sources de traffic en collaboration avec les équipes métier Optimisation ou conception de dashboards de suivi de performance digital en collaboration avec les équipes métiers : GA, Tableau, Google Studio, etc. Réaliser des reportings réguliers à la direction et aux différents interlocuteurs internes pour les business reviews Suivi de la performance des canaux marketing selon différents modèles d'attribution :  Réaliser des analyses destinées à identifier les variations de performances de nos sources de traffic, qui impactent la performance des vente Rendre la data la plus actionnable possible pour que les équipes métier puissent en tirer des insights concrets Participer aux business meeting avec l’ensemble des équipes Sales, afin de porter les résultats web multi-canaux et aider les équipes métier à trouver des leviers actionnables d’optimisation Leader les task forces et assurer le bon déploiement des actions par les différentes équipes métier Administration des outils de pilotage, de collecte e d'analyse des données :  Vous êtes responsable de l’administration des comptes (GA360, Funnel.IO, Attribution, Tableau, etc.) pour optimiser l’utilisation de la donnée par les équipes e-Business, faciliter la lecture et la compréhension des performances et l'analyse Marketing. Déploiement de la roadmap Acquisition du projet ‘Marketing Automation Data-Driven 360’ pour l’ensemble des marques PV&CP :  Depuis la définition de use cases, d’objectifs chiffrés et de KPI de performance, et de leur pilotage et analyse des performances, en étroite collaboration avec les responsables des différents équipes impliquées.Précisez le nombre d'heures hebdomadaires35Localisation du posteLocalisation du posteEUROPE, FRANCE, 75 - Paris , ParisCritères candidatNiveau d'études requisMastère ou équivalentNiveau d'expérience requis0 à 3 ansOutils InformatiquesGoogle AnalyticsTableau SoftwareData StudioAdwords, Facebook Ads, DCM, Search Ads,..Compétences Ayant eu une première expérience en agence média ou cabinet de conseil sur des sujets : programmatique, SEA, display, DMP, CDP, ..  Une bonne connaissance des canaux marketing (et leurs spécificités selon les canaux, KPI, outils, modèles d’attribution) Connaissance des outils de data viz / reporting : Tableau, Data Studio  Esprit d'analyse (!) : Forte habilité à rendre la data actionnable via des recommandations business pertinentes  Solides compétences/expérience sur au moins 1 outils webanalytics, notamment Google Analytics  Connaissance tracking (tag management, datalayer) est un énorme plus  Une volonté de travailler de façon agile avec les équipes métier, coordination de projet  Autonomie et capacité de vous adapter à un contexte toujours en effervescence et rythmé par d'importantes deadlines  Anglais courant indispensable : nous travaillons quotidiennement avec des équipes en Belgique, Allemagne, Pays-Bas, UK, Espagne. LanguesAnglais (Bonnes connaissances - Courant)"
13192," Suivi de la performance des canaux marketing selon différents modèles d'attribution :  Réaliser des analyses destinées à identifier les variations de performances de nos sources de traffic, qui impactent la performance des vente Rendre la data la plus actionnable possible pour que les équipes métier puissent en tirer des insights concrets Participer aux business meeting avec l’ensemble des équipes Sales, afin de porter les résultats web multi-canaux et aider les équipes métier à trouver des leviers actionnables d’optimisation Leader les task forces et assurer le bon déploiement des actions par les différentes équipes métier Administration des outils de pilotage, de collecte e d'analyse des données :  Vous êtes responsable de l’administration des comptes (GA360, Funnel.IO, Attribution, Tableau, etc.) pour optimiser l’utilisation de la donnée par les équipes e-Business, faciliter la lecture et la compréhension des performances et l'analyse Marketing. Déploiement de la roadmap Acquisition du projet ‘Marketing Automation Data-Driven 360’ pour l’ensemble des marques PV&CP :  Depuis la définition de use cases, d’objectifs chiffrés et de KPI de performance, et de leur pilotage et analyse des performances, en étroite collaboration avec les responsables des différents équipes impliquées.Précisez le nombre d'heures hebdomadaires35Localisation du posteLocalisation du posteEUROPE, FRANCE, 75 - Paris , ParisCritères candidatNiveau d'études requisMastère ou équivalentNiveau d'expérience requis0 à 3 ansOutils InformatiquesGoogle AnalyticsTableau SoftwareData StudioAdwords, Facebook Ads, DCM, Search Ads,..Compétences Ayant eu une première expérience en agence média ou cabinet de conseil sur des sujets : programmatique, SEA, display, DMP, CDP, ..  Une bonne connaissance des canaux marketing (et leurs spécificités selon les canaux, KPI, outils, modèles d’attribution) Connaissance des outils de data viz / reporting : Tableau, Data Studio  Esprit d'analyse (!) : Forte habilité à rendre la data actionnable via des recommandations business pertinentes  Solides compétences/expérience sur au moins 1 outils webanalytics, notamment Google Analytics  Connaissance tracking (tag management, datalayer) est un énorme plus  Une volonté de travailler de façon agile avec les équipes métier, coordination de projet  Autonomie et capacité de vous adapter à un contexte toujours en effervescence et rythmé par d'importantes deadlines  Anglais courant indispensable : nous travaillons quotidiennement avec des équipes en Belgique, Allemagne, Pays-Bas, UK, Espagne. LanguesAnglais (Bonnes connaissances - Courant)"
13193," Administration des outils de pilotage, de collecte e d'analyse des données :  Vous êtes responsable de l’administration des comptes (GA360, Funnel.IO, Attribution, Tableau, etc.) pour optimiser l’utilisation de la donnée par les équipes e-Business, faciliter la lecture et la compréhension des performances et l'analyse Marketing. Déploiement de la roadmap Acquisition du projet ‘Marketing Automation Data-Driven 360’ pour l’ensemble des marques PV&CP :  Depuis la définition de use cases, d’objectifs chiffrés et de KPI de performance, et de leur pilotage et analyse des performances, en étroite collaboration avec les responsables des différents équipes impliquées.Précisez le nombre d'heures hebdomadaires35Localisation du posteLocalisation du posteEUROPE, FRANCE, 75 - Paris , ParisCritères candidatNiveau d'études requisMastère ou équivalentNiveau d'expérience requis0 à 3 ansOutils InformatiquesGoogle AnalyticsTableau SoftwareData StudioAdwords, Facebook Ads, DCM, Search Ads,..Compétences Ayant eu une première expérience en agence média ou cabinet de conseil sur des sujets : programmatique, SEA, display, DMP, CDP, ..  Une bonne connaissance des canaux marketing (et leurs spécificités selon les canaux, KPI, outils, modèles d’attribution) Connaissance des outils de data viz / reporting : Tableau, Data Studio  Esprit d'analyse (!) : Forte habilité à rendre la data actionnable via des recommandations business pertinentes  Solides compétences/expérience sur au moins 1 outils webanalytics, notamment Google Analytics  Connaissance tracking (tag management, datalayer) est un énorme plus  Une volonté de travailler de façon agile avec les équipes métier, coordination de projet  Autonomie et capacité de vous adapter à un contexte toujours en effervescence et rythmé par d'importantes deadlines  Anglais courant indispensable : nous travaillons quotidiennement avec des équipes en Belgique, Allemagne, Pays-Bas, UK, Espagne. LanguesAnglais (Bonnes connaissances - Courant)"
13194," Déploiement de la roadmap Acquisition du projet ‘Marketing Automation Data-Driven 360’ pour l’ensemble des marques PV&CP :  Depuis la définition de use cases, d’objectifs chiffrés et de KPI de performance, et de leur pilotage et analyse des performances, en étroite collaboration avec les responsables des différents équipes impliquées.Précisez le nombre d'heures hebdomadaires35Localisation du posteLocalisation du posteEUROPE, FRANCE, 75 - Paris , ParisCritères candidatNiveau d'études requisMastère ou équivalentNiveau d'expérience requis0 à 3 ansOutils InformatiquesGoogle AnalyticsTableau SoftwareData StudioAdwords, Facebook Ads, DCM, Search Ads,..Compétences Ayant eu une première expérience en agence média ou cabinet de conseil sur des sujets : programmatique, SEA, display, DMP, CDP, ..  Une bonne connaissance des canaux marketing (et leurs spécificités selon les canaux, KPI, outils, modèles d’attribution) Connaissance des outils de data viz / reporting : Tableau, Data Studio  Esprit d'analyse (!) : Forte habilité à rendre la data actionnable via des recommandations business pertinentes  Solides compétences/expérience sur au moins 1 outils webanalytics, notamment Google Analytics  Connaissance tracking (tag management, datalayer) est un énorme plus  Une volonté de travailler de façon agile avec les équipes métier, coordination de projet  Autonomie et capacité de vous adapter à un contexte toujours en effervescence et rythmé par d'importantes deadlines  Anglais courant indispensable : nous travaillons quotidiennement avec des équipes en Belgique, Allemagne, Pays-Bas, UK, Espagne. LanguesAnglais (Bonnes connaissances - Courant)"
13195,"Dommage, ce poste a été pourvu … mais découvrez par ici nos  offres d’emploi de Data Scientist / BI / IA !"
13196,nos 
13197,Rejoindre une « scale-up » de la sharing economy !
13198,"Start-up en cours de changement d’échelle (business model validé, un CA qui explose, plus de 40 millions d’€ levés…), nous révolutionnons notre marché avec un service (web et mobile) offrant un triple avantage client : flexibilité, proximité, et prix bas. "
13199,Nos moyens sont à la hauteur de nos ambitions : élevés tout en gardant le souci de l’expérience clients qui nous caractérise. 
13200,"Notre équipe compte plus d’une cinquantaine de talents et recrute activement des personnes expertes dans leur domaine, pas prise de tête, proactives, autonomes et surtout enthousiastes et sympas."
13201,En bref : c’est le moment de nous rencontrer !
13202,Votre Enjeu
13203,Au Quotidien Vos Principales Responsabilités Porteront Sur
13204,5 bonnes raisons pour nous rejoindre :
13205,Retrouvez toutes nos offres d’emploi de Data Scientist / BI / IA !
13206, Profil recherché : 
13207,About Avanade
13208,Plus D'infos Sur
13209,"Notre client l'un des leaders mondiaux du conseil en investissement et de la gestion d'actifs immobiliers recherche pour une misison d'intérim longue durée, un data analyst H/F."
13210,Informations complémentaires 
13211,Type de poste : 
13212,Lieu D'exercice
13213,Velvet Consulting
13214,"Marketing, de la Vente et de la Relation Client"
13215,Les Avantages Du Cabinet
13216,Consultant(e) Data science
13217,vision d’ensemble des métiers de la Relation Client
13218,varier les contextes et les missions
13219,Grande Ecole de Statistiques
13220,Master Universitaire
13221,connaissance client
13222,actions Marketing/ Ventes
13223,Vous Avez Acquis Une Première Expérience (stage De Fin D’études) Dans Le Marketing Et Vous Avez Développé Certaines De Ces Compétences
13224,– 
13225,Compétences statistiques 
13226,Compétences techniques :
13227,Description de la mission: 3 volets principaux  
13228,Description de la mission: 3 volets principaux 
13229,Assurer le Run: maintenir un niveau de production de rapports et collecter des demandes d'évolutions 
13230,Assurer le Run:
13231,"Business: challenger des objectifs définis, définir des cibles de ventes ou encore s'assurer que les actions commerciales sont suffisantes pour atteindre les objectifs "
13232,Business: 
13233,"Gestion de projets: être force de proposition, participer à la création d'un indicateur permettant de mettre en place une politique de prix selon les périodes. Plus d'une quizaine de projets sont à mettre en place. "
13234,Gestion de projets:
13235,Votre profil: 
13236,Votre profil:
13237,MISSIONS PRINCIPALES : 
13238,MISSIONS PRINCIPALES :
13239,PROFIL :  
13240,Votremission
13241,La Direction Santé et Prévoyance du Particulier recrute un DataScientist pour son Service Actuariat.
13242,Enjeu :
13243,"Féru D’analyses, Vous"
13244,Ces Études Doivent
13245," NB : Eu égard au contexte exceptionnel, lié à la propagation du Coronavirus, nous souhaitons vous informer que nous n’avons plus la possibilité de recevoir nos candidats dans nos locaux, et ce pour une durée indéterminée.Pour autant, chaque candidature auprès d’April Santé Prévoyance, sera étudiée et vous serez donc recontacté(e) par mail ou par téléphone, quelle que soit la suite donnée à votre dossier.Nous vous remercions pour votre compréhension."
13246,"NB : Eu égard au contexte exceptionnel, lié à la propagation du Coronavirus, nous souhaitons vous informer que nous n’avons plus la possibilité de recevoir nos candidats dans nos locaux, et ce pour une durée indéterminée."
13247,"Pour autant, chaque candidature auprès d’April Santé Prévoyance, sera étudiée et vous serez donc recontacté(e) par mail ou par téléphone, quelle que soit la suite donnée à votre dossier."
13248,Nous vous remercions pour votre compréhension.
13249,Votreprofil
13250,Nous vousproposons
13251,Analyst Global Market Data and Artificial Intelligence Lab - Graduate Program H/F
13252,Concrètement votre quotidien ? 
13253,"L’environnement de travail, c'est important ! "
13254,Et après ? 
13255,Et la rémunération ?
13256,Pourquoi rejoindre BNP Paribas ?
13257,Challenges
13258,"Pour la deuxième année consécutive, Würth France a obtenu en 2019 le Label Capital de Meilleur Employeur."
13259,"Notre plus belle entreprise, c'est d'accompagner la vôtre."
13260,"Plus Précisément, Vos Missions Seront De"
13261,Informatics Scientist - Data Manager - Permanent contract
13262,About Qucit
13263,Skills & Qualification
13264,Additional Additional
13265, Le poste à pourvoir 
13266, Les compétences requises 
13267," Les avantages, pour finir ! "
13268,"Pour Accompagner Notre Croissance, Nous Recherchons Un(e)"
13269,Mission:
13270,Poste à Pourvoir
13271,Tâches Confiées
13272,Pré Requis
13273,Notre Vision
13274,A La Fin De Ce Stage Tu Auras
13275, Les avantages en + chez OCUS !
13276, Pass Gymlib prix négocié pour un esprit sain dans un corps sainProcessus De Recrutement1 entretien vidéo avec la Talent Manager (30 min) 1 étude de cas 1 entretien dans nos locaux à République (à côté du canal) 
13277,Processus De Recrutement
13278, Les fabuleuses qualités attendues de notre futur(e) Data Analyst Junior : 
13279,à l’écoute de votre besoin
13280,épauler dans les péripéties du monde du travail
13281,accompagnant dans votre évolution professionnelle ?
13282,du Big DATA
13283,Notre idéologie :
13284,Data Engineer H/F
13285,Data Engineer
13286,Paris IIe arrondissement
13287,nouvelles technologies
13288,Banque/assurance
13289,3 ans d’expérience
13290,Profil souhaité
13291,Point Fort Si
13292,Vous avez déjà travaillé sur duJava
13293,Vous avez eu l’occasion d’utiliser duNoSql
13294,NoSq
13295,Notre Processus De Recrutement
13296,en 4 étapes :
13297," Good ! 😉 Vous aurez unentretien physiqueavec moi, qui suisDéborahChargée de Recrutementpour la Buisness Unit-Banque et Assurance. Je suis généralement accompagné d’un(e) Ingénieur Commercial(e) ou d’un(e) Ressource Manager."
13298,entretien physique
13299,Déborah
13300,Banque et Assurance
13301," Phase two ! 🎉. Il s'agit del’entretien techniquequi s’effectue par téléphone avec un(e) développeur(se), ayant les mêmes connaissances techniques que le vôtre pour une durée de 30 à 45 minutes (pas de codingames).Je reprendrais contact avec vous, pour vous faire un débrief du point de vue du consultant(e) technique."
13302,l’entretien technique
13303," Drum Roll… 😬 Il s’agitd’une concertationavec la direction de Business Unit, concernant votre carrière chez nous."
13304,d’une concertation
13305, Finish ! 🤩 Je reviendrais vers vous pour vous pour faire uneproposition salariale (dans le cas où nous souhaitons avancer avec vous).
13306,proposition salariale (
13307,"Vous vous reconnaissez dans ce profil ? N’attendez plus, rejoignez-nous !"
13308,Qu’attendez-vous pour être Open ?
13309,  Votre mission:  
13310,Vos Principales Fonctions Et Responsabilités Seront
13311, Analyse des prévisions de marge consolidée 
13312, Mise en place d'un Outil de suivi de la marge consolidée par Produit 
13313, Harmonisation des process 
13314, Projets transverses 
13315,  Profil  
13316,Fonction 
13317,Titre du poste 
13318,Durée du contrat 
13319,Type de contrat 
13320,Niveau d'études 
13321,Diplôme 
13322,Domaine d'étude 
13323,Localisation du poste 
13324,"Basée à Nantes, L’équipe Data, Statistique Et Machine Learning Est Chargée Pour Le Groupe Crédit Mutuel Et Ses Filiales"
13325,"En Évoluant Dans Cette Équipe, Vous Pourrez Être Amené à Travailler Sur Tous Les Sujets Traités Par L’équipe, Dans Des Activités"
13326,Le poste basé à Nantes est à pourvoir en CDI dès que possible.
13327,Pays / région / département 
13328,Ville 
13329,Vos missions au quotidien
13330,Et si c’était vous ?
13331,"Plus qu’un poste, un tremplin"
13332,Pourquoi nous choisir ?
13333,Micropole 
13334, consultants DataAnalyst / DataScientist
13335," Familier des bases de données, vous savez requêter via le langage SQL ou interroger une base NoSQL."
13336,langage
13337, Vous connaissez R et/ou Python sur la partie gestion de données et data mining ; savez faire le tri dans les différents packages qui répondent à un même besoin.
13338,R et/ou Python
13339,La connaissance du Cloud est un plus (GCP/AWS).
13340,recrutement.lille@micropole.com
13341,Vos Principales Activités Sont De
13342,"Au sein de la Direction de la Transformation Digitale, le/la Senior Data Scientist / Code Master analyse, modélise et traduit des problématiques business en une solution analytique opérationnelle, en étroite collaboration avec les différentes équipes métiers (Commerce, Pricing, Marketing, Digitale, Supply Chain et IT). "
13343,"Au sein de la Direction de la Transformation Digitale, "
13344,le/la Senior 
13345,Data Scientist / Code Master
13346,What you'll do 
13347,Who you are 
13348,Vous Travaillerez Sur
13349,Date De Démarrage
13350,Ville
13351,Rythme de travail
13352, Présentation du Groupe 
13353, Présentation de l'établissement 
13354, Mission 
13355,Niveau
13356,Nature
13357,Date
13358,Vos Principales Responsabilités Seront Les Suivantes
13359,Ce Que Nous Vous Offrons
13360,Rejoignez SOFTEAM DATA !
13361,VOUS ETES
13362,NOUS VOUS OFFRONS
13363,QUI SOMMES NOUS ?
13364,Niveau d’expérience :
13365,Disponibilité :
13366,Type de contrat :
13367,Présentation De La Société
13368,Professionnel
13369,Référence de l'annonce :
13370,CDI Data Analyst (H/F)
13371,Principales responsabilités
13372,Gérer le processus pour intégrer toutes les données de vente dans l’infrastructure. Être garant de la qualité et de l’intégrité des donnéescomme l’exige UFS
13373, Assurer la maintenance de toute la base de données et gérer les nombreux opérateurs achat à travers le monde entier.
13374,"Aider les propriétaires à identifier des objectifs commerciaux clairs(améliorer la portée numérique, renforcer l’engagement, augmenter le nombre de conversions de vente) et définir les ICP qui les concernent."
13375,Fournir et gérer les tableaux de bord/rapports nécessaires pour visualiser la BI pour le reste de l’entreprise.
13376,Traduire les données en veille économique (BI) au sommet et à l’extrémité de l’entonnoir sur la base du modèle grip-grab-grow en dispensant des conseils aux OCT et à la Digital Team. Se concentrer sur l’acquisition de nouvelles entreprises et la reconquête d’opérateurs perdus.
13377,Créer des visuels en réalisant et en utilisant des modèles d’interprétation des chiffres de vente. L’analyse est réalisée sur la base des modèles de données développés à l’échelle mondiale par des spécialistes des données. Assurer la liaison avec les spécialistes des données pouroptimiser les modèles existants.
13378,Veiller à créer un solide réseau avec les équipes mondiales CD Operations et Digital Technology & Data
13379,Intégrer l’infrastructure IT CD dans une infrastructure plus large de données en fonction des besoins de l’entreprise et de la stratégie choisie.
13380,Principales interactions
13381,Profil requis
13382,"En tant que Data Analyst, vous rejoignez l'équipe Data de MisterTemp', pilier stratégique de notre croissance. "
13383,RESPONSABILITES 
13384,RESPONSABILITES
13385,RATTACHEMENT HIERARCHIQUE 
13386,RATTACHEMENT HIERARCHIQUE
13387,PROFIL RECHERCHE 
13388,Compétences techniques:
13389,Qualités requises: 
13390,Qualités requises:
13391,Expérience: 
13392,Expérience:
13393,PROCESSUS DE RECRUTEMENT 
13394,PROCESSUS DE RECRUTEMENT
13395,"Enfin, si vos entretiens sont positifs, un membre de l’équipe recrutement vous contactera sous 24h pour collecter 1 ou 2 références qui seront contactées rapidement. Aussi, nous prendrons cette opportunité pour vous donner de la visibilité sur la fin de votre processus de recrutement. "
13396,sous 24h pour collecter 1 ou 2 références 
13397,Ce Que Nous Vous Proposons
13398,Vos Atouts
13399,"Par Ailleurs, Vous Souhaitez"
13400,Nous recherchons actuellement Plusieurs Consultant(e)s MOA Big Data / Décisionnel pour participer à la migration d’un Datawarehouse de sources de données (mutualisation des flux) et Migration Technique vers du Big Data :
13401,Plusieurs Consultant(e)s MOA Big Data / Décisionnel 
13402,"De formation Bac +4/5, vous avez une expérience de 5 ans minimum en MOA ou MOE Décisionnel / Business Intelligence (problématiques d'alimentation de BDD, datamart, datawarehouse, modélisation de données, migrations de données / techniques …)"
13403,5 ans minimum 
13404,MOA ou MOE Décisionnel / Business Intelligence
13405,"Vous maitrisez des outils décisionnels (SAP BI, Tableau, Alteryx, Power BI...)"
13406,"outils décisionnels (SAP BI, Tableau, Alteryx, Power BI...)"
13407,"Vous avec des connaissances en Big Data (Spark, Scala, MAPR) "
13408," Big Data (Spark, Scala, MAPR) "
13409,Vous maîtrisez SQL et PL-SQL
13410,Connaissance de la méthode Agile Scrum
13411,Agile Scrum
13412,"Vous êtes particulièrement motivé(e) pour renforcer votre expertise dans les aspects organisationnels et de systèmes d'information, et souhaitez participer activement au développement d'une société de conseil, alors rejoignez-nous !"
13413,alors rejoignez-nous !
13414,Company Presentation
13415, Applicant profile 
13416,Sustainability Sourcing Data Analyst H/F 
13417,Qui sommes-nous?
13418,"Vous souhaitez évoluer dans un cadre professionnel stimulant, collaboratif, agile et ouvert sur l'avenir? Nous vous attendons chez Digimind!"
13419,Environnement technique:
13420,Profil recherché: 
13421,Ce que nous proposons:
13422,Pourquoi choisir Digimind?
13423,Au Sein De Notre Équipe Décisionnel
13424,Autres Compétences Clés Attendues
13425,Responsabilités Du Poste
13426,Would Be a Plus
13427,Les Missions
13428,"Au fait, qui sommes-nous ?"
13429,Quelques Chiffres Sur Notre Croissance
13430,Nous Allons Dans Les Prochaines Années Embaucher 2 000 Personnes Pour Contribuer à Transformer Le Système De Santé En Europe Avec Les Objectifs Suivants
13431,Les 5 piliers de Doctolib : Le “SPAAH”
13432,Détails
13433,Who is our client?
13434,What They Offer
13435,Disponibilité
13436,Localité
13437,Assignment
13438, Profile
13439, sa propre technologie IoT 
13440, traitement des données de notre boitier connecté 
13441," Nous assurons, tous ensemble, une prestation transparente et de qualité, avec un engagement de résultat pour nos clients "
13442," En nous rejoignant, tu pourras exprimer tout ton savoir-faire sur des challenges technologiques très variés avec le développement de la maintenance prédictive !"
13443," Au sein d’une squad produit multidisciplinaire (développeurs, designer, data scientist), tu pilotes ta roadmap de la recherche utilisateur jusqu’à la livraison, en passant par la conception : discovery, delivery, feedback. "
13444," Chez Uptime nous travaillons sur notre propre boîtier & nos propres applis, soit à la fois sur du hard & du soft ! De quoi pimenter ton quotidien et travailler un large panel de compétences ! "
13445," Tu as au moins 4 ans d’expérience sur des postes orientés produit (PO, PM, ou Product Designer), idéalement en ayant travaillé sur un produit tech en interne. "
13446, fédérer 
13447,Quelques Avantages Présents Chez Nous
13448, Convaincu ? Prends contact avec nous et rejoins l’entreprise qui va durablement transformer le secteur !
13449," Parce que changer d'environnement ne se fait pas sur un coup de tête, nous prenons le temps de t'écouter, comprendre tes motivations et répondre à tes questions. "
13450,About Our Rewards
13451,A propos d'Ubisoft 
13452,Poste proposé
13453,Background 
13454,Compétences bonus
13455,Description de l'emploi : 
13456,Description de l'emploi :
13457,"IAP is a core business IT product supporting the Aircraft Integrated Planning business process ie the overall management of the production planning of Aircraft from customer contract signature to A/C delivery in coordination with Sales, Engineering, Operations and Delivery Center functions.  "
13458,Aircraft Integrated Planning
13459, production planning of Aircraft from customer contract signature to A/C delivery
13460,The position is currently opened in Toulouse area. 
13461,Toulouse
13462,Activities: 
13463,Activities:
13464,Required skills and competencies: 
13465,Required skills and competencies
13466,A Master's degree or Phd in operations research or related computer science disciplines 
13467,operations research
13468,computer science
13469,">3 years professional experience in similar production planning context as aerospace, automotive or other manufacturing area "
13470,production planning
13471,"Profound programming skills in C++, Python and application of solvers like IBM cplex, etc. "
13472,Ability to accompany the change link to disruptive proposition 
13473,Ability to accompany the
13474,change
13475,"Language : Negotiation level in English, advanced level in French and/or German would be a plus, "
13476,"Effective and adaptive communication capabilities with diverse audience, both orally and in writing, "
13477,Effective and adaptive communication 
13478,"Showing capabilities for continuous improvement,  Entrepreneurship and Innovation "
13479,"continuous improvement,  Entrepreneurship and Innovation"
13480,"Act as an agile team player: adaptive, collaborative mindset and ways of working with others, able to trust and delegate "
13481,Act as an agile team player
13482,Ability to  contribute to a multi-functional team dedicated to the product (colocation with businesses and suppliers) 
13483,Ability to  contribute to a multi-functional team
13484,"Afin De Renforcer Notre Pôle « Data Analytics », Nous Recherchons Un Consultant En Mesure D'intervenir Sur L'ensemble De La Chaîne De Traitement De La Donnée"
13485,Exemple De Missions Potentielles
13486,Nous Travaillons Aujourd'hui Principalement Avec Les Outils/solutions Suivants
13487,Envie de relever un nouveau challenge ? Envie de changement ?
13488,o Environnement fonctionnel : 
13489,o Environnement fonctionnel :
13490,o Environnement technique : 
13491,o Environnement technique :
13492, Postes & Missions
13493,"A Ce Titre, Vos Missions Sont"
13494,"Dans ce cadre, nous recherchons un lead data scientist, qui saura : "
13495,"Plus Concrètement, Vos Missions Principales Seront"
13496,"Si vous recherchez un environnement avec une forte culture tech : blog, hackathon, show & tell, bonnes pratiques/veille, tenue décontractée"
13497," Esprit startup : billard, baby-foot, consoles, bornes d’arcades, ping-pong, piano"
13498,Qui Sommes nous?
13499,Le profil que nous recherchons devra (idéalement & notamment) répondre aux critères suivants :
13500,About Datadome
13501,"DATA SCIENTISTLille, FRANCE40K€/an + Intéressement/Participation"
13502,Comment Postuler
13503,Mots-clés
13504,L'ENTREPRISE
13505, LE POSTE / LES MISSIONS
13506, PROFIL RECHERCHÉ
13507,"Le Data Scientist Exploite Des Données Pour Détecter De Nouveaux Leviers De Création De Valeur Et Aider à La Prise De Décision Pour L’Entreprise, Et Ce Dans Le Respect De La Réglementation En Vigueur Sur Les Données"
13508,Compétences Métier
13509,The Position Will Require The Ability To Focus On Many Topics
13510," If you find yourself in this profile and want to contribute to the Bolden adventure, join us!Please send your application by email to: click apply."
13511,You are fluent in English and French (C1 level at least required)
13512,fluent in English and French (C1 level at least required)
13513,LE POSTE
13514,L'EQUIPE 
13515,LES MISSIONS
13516,VOTRE PROFIL
13517,"Venez nous rencontrer à notre Afterwork Data Recrutement le mardi 3 décembre 2019 dans nos locaux à Paris (20 rue du Sentier) pour en savoir plus sur Mydral.https://www.eventbrite.fr/e/billets-afterwork-data-recrutement-76879525731Quelques Liens D'information Les annonces Mydral (Data Analyst, Data Scientist, Business Analyst, Data Architect, etc.) : https://www.mydral.com/recrute.html Mydral au Salon du Big Data : https://www.youtube.com/watch?v=2Z3SskQSouY Le Summer Outing 2019 de Mydral : https://www.youtube.com/watch?v=bPx7PVy9e4MDescription Du PosteSous la supervision du Directeur des services, vous intégrez une équipe de pure players de la BI, basée en Île-de-France. Vous participez à toutes les phases de mise en œuvre d'une application décisionnelle de BI agile et êtes amené à :Analyser l'existantRecueillir les besoins et estimer les chargesPrendre en charge les spécifications fonctionnellesAnimer des ateliers clientModéliser des processus métiers / Comportements à partir des données sourcesEffectuer des connexions de donnéesIntégrer la solutionCréer de KPIs et Dashboards prédictifs pour le métierCréer des applications sous Tableau SoftwareRédiger et suivre la stratégie de recetteRéaliser et suivre les développementsFormer des utilisateursDescription Du ProfilPassionné de la Data et diplômé d'un BAC+5 en Ecole d'ingénieur (EISTI, Polytech, Télécom Paristech, MIAGE, etc.)Expérience d'au moins 3 ans (hors stage et alternance) sur Tableau Software avec de fortes compétences en modélisation (Analyse de données, modélisation statistique…) et réalisation d'applications décisionnelles.Vous avez de bonnes connaissances techniques sur les outils de Data Preparation, de Data Science, de Stockage de la donnée et de Data visualisation, etc.Vous avez développé un fort sens du service, un bon relationnel avec vos clients et la rigueur nécessaire au succès de vos projets.Qualités indispensables pour réussir chez Mydral : smart, réactif, autonome, rigoureux, fiable, organisé et SYMPA !Vous vous reconnaissez dans cette description ? Oui ?! Nous avons une place pour vous !"
13518,Expérience d'au moins 3 ans (hors stage et alternance) sur Tableau Software
13519,La Mission Permet
